8:32:27 AM | Request type:Book Movie Tickets | Request Parameter: ATWA123,ATWM080808,AVATAR,100 | Status: Failed | Server Response: Movie name not found
9:38:36 AM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
9:39:57 AM | Request type:Remove Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR | Status: Success | Server Response: Movie slot removed
10:35:20 AM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
10:36:10 AM | Request type:Remove Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR | Status: Success | Server Response: Movie slot removed
10:37:00 AM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,TITANIC,18 | Status: Success | Server Response: Movie Slots Added
10:38:17 AM | Request type:Remove Movie Slots | Request Parameter: ATWA123,ATWA080808,TITANIC | Status: Success | Server Response: Movie slot removed
10:39:07 AM | Request type:Remove Movie Slots | Request Parameter: ATWA123,SDADSA,DSADSA | Status: Failed | Server Response: Movie does not exist in the system
10:59:35 AM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
11:04:25 AM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
11:07:35 AM | Request type:Remove Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR | Status: Success | Server Response: Movie slot removed
11:42:39 AM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
11:44:09 AM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWTITANIC090909,90,100 | Status: Success | Server Response: Movie Slots Added
11:51:59 AM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
12:30:39 PM | Request type:Remove Movie Slots | Request Parameter: ATWA123,ADSTSDA,DASDSA | Status: Failed | Server Response: Movie does not exist in the system
12:30:58 PM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
12:32:29 PM | Request type:Book Movie Tickets | Request Parameter: ATWA123,ATWA080808,AVATAR,6 | Status: Success | Server Response: Movie Tickets Booked
12:39:03 PM | Request type:Cancel Movie Tickets | Request Parameter: ATWA123,ATWA080808,AVATAR,10 | Status: Failed | Server Response: No Booking Found for the Movie
12:39:35 PM | Request type:Cancel Movie Tickets | Request Parameter: ATWA123,ATWA080808,AVATAR,3 | Status: Failed | Server Response: No Booking Found for the Movie
12:41:19 PM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
12:49:53 PM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
1:08:54 PM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
1:11:08 PM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
5:26:09 PM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
5:27:40 PM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080423,AVATAR,50 | Status: Success | Server Response: Movie Slots Added
5:46:41 PM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080423,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
5:52:22 PM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080423,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
6:49:11 PM | Request type:Add Movie Slots | Request Parameter: ATWA123,ATWA080808,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
7:08:03 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
7:09:14 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,AVATAR,100 | Status: Success | Server Response: Movie Slots Added
7:10:22 PM | Request type:Book Movie Tickets | Request Parameter: ATWA1234,ATWA080423,AVATAR,9 | Status: Success | Server Response: Movie Tickets Booked
7:14:17 PM | Request type:Cancel Movie Tickets | Request Parameter: ATWA1234,ATWA080423,AVATAR,9 | Status: Success | Server Response: Movie Tickets Cancelled
7:15:24 PM | Request type:Book Movie Tickets | Request Parameter: ATWA1234,ATWA080423,AVATAR,160 | Status: Failed | Server Response: Not enough tickets available
7:16:16 PM | Request type:Book Movie Tickets | Request Parameter: ATWA1234,ATWA080423,AVATAR,15 | Status: Success | Server Response: Movie Tickets Booked
7:16:51 PM | Request type:Cancel Movie Tickets | Request Parameter: ATWA1234,ATWA080423,AVATAR,5 | Status: Success | Server Response: Movie Tickets Cancelled
7:37:29 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
7:40:15 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
9:59:29 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
10:00:25 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
10:01:15 AM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA080423,Avatar,5 | Status: Success | Server Response: Movie Tickets Booked
10:02:28 AM | Request type:List movie shows | Request Parameter: AVATAR | Status: Success | Server Response: Movie shows listed, if any.
10:03:18 AM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
10:17:17 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
10:18:30 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avengers,90 | Status: Success | Server Response: Movie Slots Added
10:19:04 AM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
10:26:15 AM | Request type:Book Movie Tickets | Request Parameter: ATWA1234,ATWA080423,Avatar,8 | Status: Success | Server Response: Movie Tickets Booked
10:26:34 AM | Request type:Get movie booking schedule | Request Parameter: ATWA1234 | Status: Success | Server Response: Movie bookings listed, if any.
10:28:16 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,090423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
10:31:12 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,Avengers,160 | Status: Success | Server Response: Movie Slots Added
10:32:12 AM | Request type:List movie shows | Request Parameter: Avengers | Status: Success | Server Response: Movie shows listed, if any.
10:33:40 AM | Request type:Book Movie Tickets | Request Parameter: ATWA1234,ATWA080423,Avengers,7 | Status: Success | Server Response: Movie Tickets Booked
10:34:06 AM | Request type:Book Movie Tickets | Request Parameter: ATWA1234,ATWA090423,Avengers,10 | Status: Success | Server Response: Movie Tickets Booked
10:34:15 AM | Request type:Get movie booking schedule | Request Parameter: ATWA1234 | Status: Success | Server Response: Movie bookings listed, if any.
10:50:35 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
10:51:11 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,900 | Status: Success | Server Response: Movie Slots Added
10:51:22 AM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
10:52:44 AM | Request type:Book Movie Tickets | Request Parameter: ATWA1234,ATWA080423,Avatar,7 | Status: Success | Server Response: Movie Tickets Booked
10:53:26 AM | Request type:Book Movie Tickets | Request Parameter: ATWA1234,ATWA090423,Avatar,10 | Status: Success | Server Response: Movie Tickets Booked
10:58:54 AM | Request type:Remove Movie Slots | Request Parameter: ATWA1234,ATWA080423,Avatar | Status: Failed | Server Response: Movie does not exist in the system
10:59:15 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
10:59:38 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,160 | Status: Success | Server Response: Movie Slots Added
10:59:47 AM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
11:01:05 AM | Request type:Book Movie Tickets | Request Parameter: ATWA1234,ATWA080423,Avatar,7 | Status: Success | Server Response: Movie Tickets Booked
11:01:31 AM | Request type:Book Movie Tickets | Request Parameter: ATWA1234,ATWA090423,Avatar,10 | Status: Success | Server Response: Movie Tickets Booked
11:01:55 AM | Request type:Get movie booking schedule | Request Parameter: ATWA1234 | Status: Success | Server Response: Movie bookings listed, if any.
3:28:34 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
3:29:06 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA080423,Avengers,100 | Status: Success | Server Response: Movie Slots Added
3:30:02 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA080423,Avatar,7 | Status: Success | Server Response: Movie Tickets Booked
3:30:46 PM | Request type:Cancel Movie Tickets | Request Parameter: ATWC1234,ATWA080423,Avatar,3 | Status: Success | Server Response: Movie Tickets Cancelled
3:31:56 PM | Request type:Cancel Movie Tickets | Request Parameter: ATWC1234,ATWA080423,Avatar,2 | Status: Success | Server Response: Movie Tickets Cancelled
3:31:56 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA080423,Avengers,2 | Status: Success | Server Response: Movie Tickets Booked
3:32:47 PM | Request type:Get movie booking schedule | Request Parameter: ATWC1234 | Status: Success | Server Response: Movie bookings listed, if any.
3:41:12 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
3:43:37 PM | Request type:Cancel Movie Tickets | Request Parameter: ATWC1234,ATWA080423,Avatar,1 | Status: Success | Server Response: Movie Tickets Cancelled
3:43:37 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA090423,Avatar,1 | Status: Success | Server Response: Movie Tickets Booked
3:44:05 PM | Request type:Get movie booking schedule | Request Parameter: ATWC1234 | Status: Success | Server Response: Movie bookings listed, if any.
8:32:04 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
8:32:26 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,80 | Status: Success | Server Response: Movie Slots Added
8:33:49 AM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
8:35:36 AM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA090423,Avatar,4 | Status: Success | Server Response: Movie Tickets Booked
8:35:55 AM | Request type:Get movie booking schedule | Request Parameter: ATWC1234 | Status: Success | Server Response: Movie bookings listed, if any.
8:39:07 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avengers,100 | Status: Success | Server Response: Movie Slots Added
8:41:06 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
8:42:15 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Titanic,90 | Status: Success | Server Response: Movie Slots Added
8:57:35 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
8:58:23 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,90 | Status: Success | Server Response: Movie Slots Added
8:59:15 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avengers,100 | Status: Success | Server Response: Movie Slots Added
8:59:40 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Titanic,100 | Status: Success | Server Response: Movie Slots Added
11:51:47 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
11:53:39 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
11:57:54 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
11:59:25 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA090423,Avatar,50 | Status: Success | Server Response: Movie Slots Added
5:25:44 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA100423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
5:26:08 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
5:26:13 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA100423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
5:26:13 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
5:27:07 PM | Request type:Remove Movie Slots | Request Parameter: ATWA1234,ATWA100423,Avatar | Status: Success | Server Response: Movie slot removed
5:27:07 PM | Request type:Remove Movie Slots | Request Parameter: ATWA1234,ATWA100423,Avatar | Status: Success | Server Response: Movie slot removed
5:33:15 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA100423,Avatar,3 | Status: Failed | Server Response: Movie name not found
5:33:30 PM | Request type:Remove Movie Slots | Request Parameter: ATWA1234,ATWA100423,Avengers | Status: Failed | Server Response: Movie does not exist in the system
5:33:41 PM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
5:34:09 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
5:34:14 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA100423,Avatar,3 | Status: Failed | Server Response: Movie name not found
5:34:14 PM | Request type:Remove Movie Slots | Request Parameter: ATWA1234,ATWA100423,Avengers | Status: Failed | Server Response: Movie does not exist in the system
5:34:14 PM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
5:34:15 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
5:35:41 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA110423,Avatar,5 | Status: Success | Server Response: Movie Tickets Booked
5:35:41 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA110423,Avatar,5 | Status: Success | Server Response: Movie Tickets Booked
6:13:40 PM | Request type:Cancel Movie Tickets | Request Parameter: ATWC1234,ATWA100423,Avatar,4 | Status: Failed | Server Response: No Booking Found for the Movie
6:16:56 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA100423,Avatar,4 | Status: Failed | Server Response: Movie name not found
6:17:15 PM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
6:17:29 PM | Request type:Remove Movie Slots | Request Parameter: ATWA1234,ATWA100423,Avatar | Status: Failed | Server Response: Movie does not exist in the system
6:18:50 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA100423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
6:19:37 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA100423,Avatar,3 | Status: Success | Server Response: Movie Tickets Booked
6:20:30 PM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
6:20:37 PM | Request type:Cancel Movie Tickets | Request Parameter: ATWC1234,ATWA100423,Avatar,4 | Status: Failed | Server Response: No Booking Found for the Movie
6:20:38 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA100423,Avatar,4 | Status: Failed | Server Response: Movie name not found
6:20:38 PM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
6:20:38 PM | Request type:Remove Movie Slots | Request Parameter: ATWA1234,ATWA100423,Avatar | Status: Failed | Server Response: Movie does not exist in the system
6:20:38 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA100423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
6:20:38 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA100423,Avatar,3 | Status: Success | Server Response: Movie Tickets Booked
6:20:38 PM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
6:24:10 PM | Request type:Get movie booking schedule | Request Parameter: ATWC1234 | Status: Success | Server Response: Movie bookings listed, if any.
6:24:10 PM | Request type:Get movie booking schedule | Request Parameter: ATWC1234 | Status: Success | Server Response: Movie bookings listed, if any.
11:17:01 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
11:17:35 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA110423,Avatar,2 | Status: Success | Server Response: Movie Tickets Booked
11:18:26 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avengers,100 | Status: Success | Server Response: Movie Slots Added
11:18:57 PM | Request type:List movie shows | Request Parameter: Avatar | Status: Success | Server Response: Movie shows listed, if any.
11:22:12 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
11:22:44 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA110423,Avatar,3 | Status: Success | Server Response: Movie Tickets Booked
11:25:55 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avengers,100 | Status: Success | Server Response: Movie Slots Added
11:29:30 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
11:35:50 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
11:36:52 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA110423,Avatar,3 | Status: Success | Server Response: Movie Tickets Booked
11:38:00 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avengers,100 | Status: Success | Server Response: Movie Slots Added
11:42:15 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
11:42:31 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA110423,Avatar,3 | Status: Success | Server Response: Movie Tickets Booked
11:43:07 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA110423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
11:47:52 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
11:48:23 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA120423,Avatar,34 | Status: Success | Server Response: Movie Tickets Booked
11:49:27 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,400 | Status: Success | Server Response: Movie Slots Added
11:53:43 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,255 | Status: Success | Server Response: Movie Slots Added
11:54:20 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA120423,Avatar,5 | Status: Success | Server Response: Movie Tickets Booked
11:57:32 PM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
11:57:53 PM | Request type:Book Movie Tickets | Request Parameter: ATWC1234,ATWA120423,Avatar,5 | Status: Success | Server Response: Movie Tickets Booked
12:03:10 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:03:32 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:14:05 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:14:32 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:15:27 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA140423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:17:53 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:18:11 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:18:41 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA140423,Avatar,200 | Status: Success | Server Response: Movie Slots Added
12:21:45 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:22:09 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,200 | Status: Success | Server Response: Movie Slots Added
12:22:32 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avengers,100 | Status: Success | Server Response: Movie Slots Added
12:23:11 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Titanic,100 | Status: Success | Server Response: Movie Slots Added
12:26:55 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:27:12 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,1000 | Status: Success | Server Response: Movie Slots Added
12:27:18 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:27:18 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,1000 | Status: Success | Server Response: Movie Slots Added
12:27:33 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avengers,100 | Status: Success | Server Response: Movie Slots Added
12:31:07 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:31:21 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:31:26 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:31:26 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:31:38 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avengers,100 | Status: Success | Server Response: Movie Slots Added
12:36:56 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:37:09 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,200 | Status: Success | Server Response: Movie Slots Added
12:37:14 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:37:14 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,200 | Status: Success | Server Response: Movie Slots Added
12:37:38 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Titanic,100 | Status: Success | Server Response: Movie Slots Added
12:53:31 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:53:50 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,200 | Status: Success | Server Response: Movie Slots Added
12:53:55 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
12:53:55 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA130423,Avatar,200 | Status: Success | Server Response: Movie Slots Added
12:54:27 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Titanic,100 | Status: Success | Server Response: Movie Slots Added
1:04:23 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
1:04:34 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avengers,100 | Status: Success | Server Response: Movie Slots Added
1:04:39 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avatar,100 | Status: Success | Server Response: Movie Slots Added
1:04:40 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Avengers,100 | Status: Success | Server Response: Movie Slots Added
1:04:57 AM | Request type:Add Movie Slots | Request Parameter: ATWA1234,ATWA120423,Titanic,100 | Status: Success | Server Response: Movie Slots Added
